IS.AIR.GOOD.MT.K1,NY.ADJ.SVNX.GN.ZS,NE.CON.GOVT.KD.ZG,EG.ELC.ACCS.RU.ZS,NV.SRV.EMPL.KD,NE.GDI.TOTL.KD.ZG,NE.CON.PRVT.KD.ZG,SE.ENR.PRIM.FM.ZS,NV.IND.EMPL.KD,NE.IMP.GNFS.KD.ZG,NE.EXP.GNFS.KD.ZG,IS.AIR.PSGR,BN.KLT.PTXL.CD,NV.AGR.EMPL.KD,EG.ELC.ACCS.UR.ZS,EG.ELC.ACCS.ZS,FI.RES.TOTL.MO,NV.MNF.TECH.ZS.UN,EN.ATM.CO2E.PP.GD.KD,EN.ATM.CO2E.PP.GD,BX.TRF.PWKR.DT.GD.ZS,EG.FEC.RNEW.ZS,EG.EGY.PRIM.PP.KD,EG.ELC.RNEW.ZS,EN.ATM.CO2E.KD.GD,BN.CAB.XOKA.GD.ZS,EN.ATM.CO2E.PC,NV.IND.MANF.CD,NV.IND.MANF.ZS,FP.CPI.TOTL.ZG,ER.FSH.AQUA.MT,PA.NUS.PRVT.PP,AG.YLD.CREL.KG,NY.GNP.PCAP.CD,NY.GNP.PCAP.PP.CD,IT.NET.USER.ZS,NY.GNP.MKTP.PP.CD,NE.EXP.GNFS.ZS,NY.GNP.MKTP.PC.CD,NY.GDP.PCAP.PP.KD,NY.GDP.MKTP.PP.KD,NY.GDP.PCAP.PP.CD,NY.GDP.MKTP.PP.CD,NY.GNP.PCAP.CN,ER.FSH.CAPT.MT,ER.FSH.PROD.MT,PA.NUS.PPP,AG.LND.FRST.ZS,AG.LND.FRST.K2,BX.KLT.DINV.WD.GD.ZS,NY.GDP.PCAP.KD.ZG,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.MKTP.KD,NY.GDP.PCAP.KN,NY.GDP.MKTP.KN,NY.GDP.COAL.RT.ZS,NY.GDP.NGAS.RT.ZS,NY.GDP.PCAP.CD,NY.GDP.FRST.RT.ZS,NY.GDP.MKTP.CD,NY.GDP.PETR.RT.ZS,NY.GDP.TOTL.RT.ZS,NY.GDP.MINR.RT.ZS,BX.KLT.DINV.CD.WD,NY.GDP.PCAP.CN,NY.GDP.MKTP.CN,PA.NUS.ATLS,SG.LAW.INDX,SE.SEC.DURS,SH.DYN.MORT,SH.DYN.MORT.FE,SE.PRM.DURS,SH.DYN.MORT.MA,country,year,score
16.3999996185,-3.96165937660071,2.27228565936228,2.77705783175004,2718.6064814242,-18.2779846609651,5.73090079636292,0.583639979362488,2541.21106284099,-10.4627285905114,-2.78251126121798,75100.0,11648854.8335612,1090.62448257083,34.4,14.5,,,0.0911380774673056,0.136933201642993,3.59651794865579,84.1459675681926,9.64719851208874,0.0,0.237813265605502,-1.7345747752923,0.207591275657959,195385918.236333,8.27514910703142,4.91423972637199,,204.603297836959,1009.6,350.0,1490.0,0.0016931,9058842190.06777,26.4988115545834,379.881353353167,2277.76667477356,13881300057.6388,1516.00395789462,9238920764.43492,194329.218023061,42175.0,42175.0,130.733327841661,39.1552855622561,44151.5,-0.620945778428142,1.09401490092422,4.32428403143135,872.917139964444,5319783136.48257,492218.142692414,2999704846066.53,0.0,0.0,387.432924636251,7.90672692689877,2361116587.86079,0.390142752681666,8.29686967958044,0.0,-14661253.7760882,198192.242436693,1207834857200.0,511.5524,40.0,7.0,152.0,145.5,6.0,158.3,BEN,1996,0.425
135.6999969482,15.2181644438937,-0.817303899454274,8.11383295018525,2896.34086402123,11.9516758096461,-0.0963632186250436,,2779.50545721174,14.1095606216238,8.07539454663082,1252000.0,117042595.743109,410.846157303879,72.2601852416992,22.2670841217041,2.93493311214599,14.801749850286,0.106150847060849,0.164805836749153,2.89557515603607,62.1240765978699,3.7541441889387,6.44064842252048,0.391833886948782,-2.13490813503246,0.184269583768225,6502616136.91932,14.0026451377167,2.37712902953225,379087.0,13.8649875863639,2694.2,370.0,1150.0,,134975291629.753,9.70650764952346,405.011991437732,1735.92193440148,204231097539.642,1118.10107823243,131544515823.172,16564.9904498032,814787.0,1193874.0,14.4387167196934,14.7524690788968,19203.289,0.0291349551912921,2.31962811240169,4.52291921762344,470.274751382878,55327792521.5125,24766.2021598109,2913742000000.0,0.0,0.154732819046902,394.717475124248,0.268499337305635,46438484107.5795,0.0187976949303,0.442029851282837,0.0,13529831.5362586,16143.9447325817,1899334000000.0,40.9,38.125,7.0,108.4,104.5,5.0,112.1,BGD,1996,0.477
23.8999996185,-1.33263178644834,-23.4630665804969,100.0,15983.7566014846,-17.7912358313742,3.30294160719171,0.979120016098022,5620.4266495619,-1.34495318913746,29.9519079165005,718200.0,129300000.0,5246.61702644981,100.0,100.0,1.58927739983238,39.2324924515438,0.581742041843549,0.989936583141764,0.337556957892995,3.5463405513982,13.3461696009088,6.83350500983238,1.49409280310926,0.12770227081735,6.76324103837626,,,121.60754244925,4727.0,0.0464861492604563,1908.6,1590.0,6610.0,0.725251167,55294142471.2127,48.496988307115,1422.74329051273,11625.8419572762,97224893392.2004,6831.99424443104,57134779099.1783,253.106031382215,8854.0,13581.0,0.0382803965375173,30.3335442465877,33558.0,0.8865953833816,5.68254894792202,5.13891551042298,4526.65391621036,37855619063.4858,7353.41725392828,61495349000.0,0.0907926846260849,0.00500574892975166,1470.10370331004,0.478075371419944,12294221472.7375,0.0201896647398378,0.994637061798064,0.400573592082446,109000000.0,261.531448818856,2187142000.0,0.1779,68.125,7.0,19.2,17.0,4.0,21.4,BGR,1996,0.762
105.8000030518,4.72573873092225,,100.0,,,,0.995109975337982,,,,1200300.0,779892260.845844,,100.0,100.0,1.94179852962106,14.3371076875206,0.56446026874421,0.705346376074792,,0.0,10.6053815875841,0.0,1.21487946450815,4.26795256796456,26.9955725755444,,,-0.452227382530316,3.0,0.214534368374769,,10790.0,38110.0,0.843254219,22055645875.5766,87.9135242955814,10501.1312335319,47825.4610118143,27674968221.8626,38272.7883650202,22147161352.0328,3948.425343808,12940.0,12943.0,0.103593407007414,0.436619718309859,3.1,33.5660175347339,1.41687625862836,4.11000611512114,22220.782690136,12858411436.1702,8355.01429149112,4834762700.0,0.0,1.8075311574891,10544.7035702291,0.00102891848501979,6101861436.17021,3.69147765226118,5.50003772823531,0.0,2048151879.61006,3964.80854240615,2294299900.0,0.376,28.75,6.0,16.6,16.0,6.0,17.2,BHR,1996,0.285
,11.771343711257,2.09895629763372,57.3163344818024,12219.677621953,-3.56291565759319,1.56093934879176,0.954169988632202,11336.5058771066,5.51845675658565,5.34045909133138,,-10075000.0,4720.21225831634,95.0796585083008,74.7683334350586,1.98412806198064,18.4598161678058,0.252277199091071,0.315772287000346,2.68949730255114,42.6821474315401,6.80171379366385,40.1315789473684,0.425825142846393,-1.03604113480883,1.44164669761869,64291650.0,10.0238967682065,,1004.0,,2504.9,2880.0,4380.0,0.882807327,935317854.089667,50.0034222878719,2878.25768496331,5714.53426156941,1220990248.46397,4565.46301549608,975475089.742954,5756.51536992661,12168.0,13172.0,1.31501830593954,66.444191144235,15155.92,2.58503566819118,-1.76382693305011,1.41684108839158,3385.53681443544,723367337.919533,5896.17343118167,1259800000.0,0.0,0.0,3001.83372023364,0.544170728680585,641383800.0,0.0,0.544170728680585,0.0,16580000.0,6003.66744046728,1282767600.0,2.0,65.625,6.0,27.6,24.7,6.0,30.3,BLZ,1996,0.663
46.5999984741,6.71644537117191,2.60549802892851,32.9567614289426,3993.54615611628,18.7876646997376,3.26588406530819,0.972400009632111,5424.11320788857,7.94026299815948,4.0686655548156,1783500.0,-300000.0,1101.90707141856,96.7,71.0,7.93607144004209,4.41174351013233,0.244624362306265,0.411145886040841,0.14465388983731,33.1372674813617,5.22591597894343,45.4601605929586,0.827249165615733,-5.13305004040451,1.26330154242038,1214990541.12639,16.4255241018198,12.4254866180049,380.0,1.96131323589418,1613.6,900.0,2990.0,0.196081174,23230066342.2559,22.5818704584882,924.092996043982,5164.2507332886,40174085309.1978,3072.63573663703,23902853789.0411,4689.40231772479,5988.0,6368.0,1.57038349191633,51.8625699252285,561827.22,6.40938403475409,2.25609057035211,4.36134305812095,1527.11129237597,11879806482.1077,2532.46276287984,19700704000.0,0.0,0.491799148715837,950.856508392184,0.782852029655988,7396966657.47054,2.08350612462135,4.82028492225164,1.46212761925846,474100000.0,4825.21643748698,37536647000.0,5.0746,58.75,6.0,93.7,88.5,6.0,98.7,BOL,1996,0.641
1644.8000488281,8.8603530281108,-1.2842734279085,71.0417639637788,20538.1678805723,0.798462504997929,3.06392956379567,,24905.1139846338,5.58586337669959,-0.421250558667836,22011500.0,-20832000000.0,4843.82054397887,98.915038,92.867095,8.64001092885267,37.07078956487,0.15285795465698299,0.208730630931866,0.242113829030052,44.5328823904229,3.87778538947218,93.5611340368994,0.201372815668496,-2.73368737119507,1.7299968214258,111126848373.296,13.0671912422053,15.7576656002606,77690.0,0.941866084363567,2422.2,4460.0,8060.0,0.450789179,1327601778247.18,6.73020968312685,5026.99311252069,11317.6761085673,1863055721496.87,8288.17894959802,1364355991876.25,5052.63077739454,616636.0,694326.0,0.626496026615854,67.7438233865429,5662123.6,1.47596541135756,0.596456353058386,2.20753552677458,8591.01470912416,1414207205945.88,15113.3130762912,2487873316700.0,0.00115730595634156,0.00795483660248739,5166.16374470632,0.476674620325368,850426432991.742,0.477631043927364,1.15677201572271,0.193354208911147,12552000000.0,5192.51117980432,854763607800.0,1.0051,50.625,7.0,44.8,39.9,4.0,49.5,BRA,1996,0.704
,6.85007471601469,,100.0,,,,,,,,,15750000.0,,100.0,100.0,2.9214579588748,38.1108052488306,0.228762835218965,0.290535232097031,2.87691207404291,16.8069110064684,3.80753203450073,0.0,0.22221249663345,5.95962010341529,3.08960153380091,186595734.102322,7.89440471182162,2.38615222842323,,1.90757801606165,2666.7,8700.0,10320.0,0.389464214,2755796491.91541,47.9911653344552,8589.02541421127,13505.6969845807,3606682874.0353,10634.1716682714,2839844909.84022,17275.1068156031,3523.0,3523.0,1.67403507970704,14.6511627906977,63.0,0.670002532391207,3.55052438945107,3.97647717726126,13903.8154046636,3713000000.0,27807.6308093271,7426000000.0,0.0,0.0135826129419982,8850.98017019495,0.0110592493174597,2363645403.47039,0.216161393170831,0.240803255430289,0.0,15836484.06,17801.9764163131,4754000000.0,2.0113,70.625,6.0,14.9,13.5,6.0,16.3,BRB,1996,0.671
108.0999984741,,1.63331936793752,100.0,27942.7585287735,86.218633180466,11.3727057924385,0.953559994697571,315769.826802281,21.1636832359265,-3.4435885920814,856900.0,,30756.0699958535,100.0,100.0,,3.31993244448281,0.219910072417258,0.243740235851716,,0.0,3.97984261753074,0.0,0.422438010300138,,15.9862912068071,652784751.77305,12.7606613059753,1.99613650998079,119.0,1.10474329529415,1651.9,16210.0,65590.0,3.303349927,19979368539.5571,59.93345348676,16793.2809740578,72694.6748326957,22144397236.8854,65587.4117416245,19979368539.5571,23678.5261734215,5729.0,5848.0,0.361022420989882,76.5464895635674,4034.0,12.7765978095106,0.342682075310535,2.87831774721235,37842.9279965812,11527788412.1746,51598.8323233384,15718139500.0,0.0,5.13035906190366,16793.2809740578,0.0997084841183836,5115602836.87943,15.5893471316259,20.8194146776479,0.0,653600000.0,23678.5261734215,7213000000.0,1.41,41.875,7.0,12.0,10.8,6.0,13.1,BRN,1996,0.545
0.200000003,28.8151801779243,1.18084248099161,8.61367899437711,13542.1333131254,-0.467940289272178,5.42656761539068,1.01127994060516,29092.3774044132,-4.93513980974343,13.4703370860132,104000.0,6588057.86661238,4046.3143935196,29.3544826507568,18.9488220214844,23.511136370588,10.5972086984745,0.178509008438395,0.248024036456099,0.892342764740947,44.68880764665,3.99854629375843,0.0,0.391881892071674,10.2099836167102,1.83261050155177,272185789.06203,5.61467958224997,10.0828580652108,,1.82870423665476,323.4,3180.0,7000.0,0.15745423,10537772054.4342,53.828444483056,3053.4844356126,10266.2073896636,15447870245.4486,7388.84233857775,11118212732.1281,10150.3929608634,428.0,428.0,1.44941461260524,31.9268434704357,180939.0,1.468356845369,3.32909605073112,5.82980007842275,4676.43577983081,7036773210.98481,24931.7153243439,37515500000.0,0.234916211649447,0.0,3221.6762095454,0.524391558828178,4847752842.78924,0.0,1.2501504542363,0.490842683758672,71182310.7136661,10709.4960557708,16114900000.0,3.3242,37.5,5.0,66.9,63.0,7.0,70.4,BWA,1996,0.554
1781.0,8.47911881911814,-1.9079026592907,100.0,,0.584628065982358,2.96921283458803,0.985909998416901,,5.36197314953696,5.72342499154355,22856000.0,-1018744580.39173,,100.0,100.0,1.03282424599181,41.7275053349305,0.451887260231113,0.675656824542134,0.0887149473232967,21.5792375247257,10.3869578020974,63.1060742256021,0.428219288154744,0.386298807019607,16.1910294952911,,,1.57053112507137,72376.0,1.262739,2844.2,20810.0,23240.0,6.76023965,688236087963.365,37.2201212802924,20589.3800670395,35829.7985364986,1060928145561.81,23963.3922239491,709561267770.638,28073.6197214083,1195329.0,1267705.0,1.207821,38.8139937248971,3479903.54,1.40286823948542,0.56246785725429,1.61917249022756,37810.1359354,1119566367656.83,41938.6233157757,1241811779000.0,0.171376253393911,1.0215448222948,21227.3475315896,0.262876197238775,628546387972.131,1.34756047508205,3.10157249175815,0.29821474374861,8817677647.2938,28943.4883593224,857023000000.0,1.3635,97.5,6.0,6.7,6.0,6.0,7.4,CAN,1996,0.371
806.200012207,10.0776903559161,3.98059857982915,74.1794729751692,18186.585877343,5.85681286894366,9.43160556094949,0.97078001499176,39253.0807654311,11.8329533979862,11.7849697561911,3621900.0,-1134143397.85362,5055.68350233933,99.441775,95.617315,7.62414656344976,24.8907446534239,0.23689738269508,0.414996789559153,,32.2306622953979,4.29795722839204,60.4529333289949,0.394500066238467,-3.95011430718799,3.32477629620692,13142613933.3447,16.8409610140157,7.35911781788773,323115.0,336.976839,4264.3,5070.0,7750.0,0.68347561,113115343263.416,26.6455426748618,5178.03173545721,14034.6687598756,204728906027.746,8011.57112501715,116867752281.941,2134747.14357694,6909727.0,7232842.0,275.297281,20.9656827143956,155886.56,6.16945462787564,5.29097650728292,6.80291659577689,8427.82189597191,122939756290.644,4572904.49528599,66706649847400.0,0.000120613746911366,0.0257085094501236,5349.80412655622,0.525895036063173,78039572221.6024,0.060232848441967,4.99588242046711,4.38392541276493,4814616000.0,2205563.74725533,32173374439800.0,412.27,60.625,6.0,12.5,11.3,6.0,13.7,CHL,1996,0.76
1688.5999755859,21.6151311246085,,,3631.19670167115,12.9946463425765,11.5769831844789,0.957379996776581,4147.21388524101,,,51770100.0,-1744000000.0,983.479073595189,,,7.71067045739524,37.2624704505024,1.09339185483343,1.37864681600413,0.193575265308336,30.5371754582264,13.3030465045035,17.5522106198623,2.13480634935707,0.838556008748969,2.84430958153669,0.0,0.0,8.31315334383153,23465788.0,4.0308574756968,4894.5,650.0,2030.0,0.013081692,2475778732998.27,17.9232955521271,699.19897951114,2601.3634260793,3167290039422.85,2063.11692633552,2511948013659.82,5813.28015545152,14333737.0,37799524.0,2.85888199899767,17.9375881061592,1690565.66,4.65182665077089,8.77642981109339,9.92255675288459,1332.35016018821,1622202937537.15,10296.7407326402,12536796679026.1,0.127230525769909,0.0541886082779071,709.413755085039,0.676546731755418,863746717503.789,1.88627419673753,2.98303206380962,0.238792001268859,40180000000.0,5898.20784252803,7181362958670.0,8.3142,62.5,6.0,45.5,43.2,5.0,47.7,CHN,1996,0.597
16.5,,,19.5002632141113,,,,0.733219981193542,,,,178700.0,,,76.8970098502256,43.3698501586914,,15.6859062341978,0.126081167056286,0.240319418444326,1.21097837088815,74.0417289026024,5.33849744642519,54.6961325966851,0.380484777376839,,0.53460471225377,1771488121.256,14.5930788075934,2.48080669187551,1128.0,222.825122008768,1389.0,720.0,2060.0,0.00840978,30161876491.8986,41.1009950896473,765.304204231255,4240.16310076753,62182530373.4696,2224.55894623272,32623439465.489,391493.202404589,72711.0,73839.0,190.3494808896,19.487465408805,61970.14,2.21755762159517,4.31077820256141,7.72932742178315,1405.06202623788,20605413057.6559,1119464.90695239,16417095032500.0,0.0,0.0260638587335361,827.762005660526,3.97584456560473,12139234938.7863,0.607071222971518,4.60897964730979,0.0,269194529.5884,423443.640624456,6209854767100.0,511.5524,63.125,7.0,150.9,138.9,6.0,162.3,CIV,1996,0.443
41.5999984741,4.32943366052877,4.69511813368291,9.71307688474491,5257.95454540507,13.7088713739499,4.05202065027548,0.859369993209839,7781.10430428059,18.0614704695616,9.19823734547569,361800.0,410515.105730468,584.579882614629,73.5164413452148,37.2531623840332,0.0569228164693286,5.33853217695503,0.100836642845405,0.152392390988611,0.127551321699216,84.937845664018,7.43060127884895,98.8624612202689,0.241896905822769,-2.72665191744295,0.25932606785303,1810385803.36527,17.2198143882578,3.924063727498,58.0,235.373911578977,1344.0,740.0,1610.0,,22438464138.0001,23.2604197357177,710.247224748142,2571.74436331253,35929359583.6434,1701.69958073833,23774126624.6736,356412.498012821,98529.0,98587.0,221.912352377421,46.4523576822999,219584.94,0.993181874123432,1.59104730055428,4.36108651788504,1072.05202551467,14977438374.7366,460300.87105167,6430777393200.0,0.0,0.0,752.525099406841,5.21838434867318,10513387441.6194,4.73214434469501,9.98468445402949,0.0341557606612911,104417058.426533,377628.157001314,5275772365000.0,501.8147,50.625,7.0,147.1,138.0,6.0,155.8,CMR,1996,0.464
,,-14.7909961066864,,1989.23671094743,-10.2989994922544,-3.96222350331234,,3661.76326486299,-5.49998983699518,15.3999965419151,,,392.941405015616,,,,,0.0545935690814187,0.0979105560334015,,96.9615832266967,18.45516,99.7053527582256,0.141490204828424,,0.0546311884515098,510113422.025651,8.83855851534866,492.441850235414,600.0,0.507443819857633,780.9,130.0,520.0,0.000108207,22315416013.2103,30.0027630853046,126.25825347531,1000.68908061378,42786706187.25,557.970362591678,23857274380.1305,63.3626003435254,163010.0,163610.0,0.121405314532169,64.6615645883417,1465910.0,0.429527740566833,-3.75703749622393,-1.02317264199922,386.112865676869,16509121623.1723,132953.202843317,5684712401600.0,0.0,0.0,134.981924340258,33.8025119455466,5771454939.62404,2.39412557480176,36.4980064026473,0.30136888229896,24790000.0,67.7405673700711,2896399900.0,0.501849175,25.625,6.0,172.8,163.5,6.0,181.7,COD,1996,0.378
17.2000007629,-77.6073202193402,-71.4635890175031,,7769.17500944568,-3.30489797940145,14.3074226188548,0.936259984970093,22729.9489332395,4.06831259812994,4.15539204211119,252900.0,920726.737138336,936.839666716471,,,0.468118269436408,10.3989658764323,0.133505510710338,0.170977912232019,0.307763311786493,75.4096686308797,2.37312080907661,99.5633187772926,0.226389735899574,-25.6169870198605,0.616034833674945,170266037.262263,6.70154651073325,10.0311203319503,106.0,275.399782860147,746.3,470.0,2190.0,0.00352686,6110008725.40863,68.4582134338693,522.320803299963,4614.30266359218,12854570503.2617,3603.00828120407,10037296499.8611,267194.460498024,45473.0,45579.0,141.407259129979,65.1332357247438,222430.0,2.45710534047541,1.36022828538735,4.29048155564075,2721.12528082199,7580538018.56671,954687.095225895,2659576856751.25,0.0,0.0,912.01398805266,4.92265048237687,2540697688.05698,36.3268711483926,41.3490171006859,0.0994954699163751,62427618.5785834,466542.94442191,1299700000000.0,511.5524,49.375,7.0,108.2,101.9,6.0,114.2,COG,1996,0.506
311.200012207,2.17301626672618,23.939401686001,75.9316552214079,11855.9518657101,-12.0199398459832,1.04295808705402,0.997850000858307,21795.4810885406,2.29068024843812,9.60301802931569,8342100.0,-1683963823.2254,4287.71124800877,99.0056228637695,92.5963668823242,6.21006550947988,23.2230047270634,0.172639667656913,0.249789721593554,0.775046780409184,33.7753983146372,3.66900766814038,82.9920206632535,0.322120774541485,-4.77689886981533,1.63250809740442,13999997877.5763,14.4092035112335,20.7970867893992,29990.0,574.203723320224,2683.8,2540.0,6420.0,0.330017773,238036258807.0,15.199461701397,2564.90506517511,9456.15871231116,350600199951.07,6535.5295125424,242313821456.944,2658654.39723132,786621.0,816611.0,499.838306056868,57.3452510139703,636245.56,3.20262771722448,0.253052837549902,2.05585471217387,5068.00003734058,187903130700.454,11321364.2409575,419755281965700.0,0.0213880959337301,0.0553674807143291,2620.53876171399,0.154827393850205,97160109277.8087,3.33785844525913,3.76834653563975,0.198905119882356,3111676589.81669,2716321.54988565,100711389000000.0,1036.5508,59.375,6.0,28.6,25.2,5.0,31.7,COL,1996,0.696
44.9000015259,11.0929105390264,-0.19845441211929,,15220.4184153129,-5.48926698824472,1.82267321602853,0.989250004291534,17634.9189707774,3.14147960558853,6.25655812306421,917900.0,21540000.0,7365.7997167609,,98.2876663208008,2.59930435852799,17.830526865689,0.117127104548755,0.198826136535815,1.12555322412174,36.6542171344287,3.32552060321191,90.7122032486464,0.236620098635242,-2.26943961615185,1.30734904725906,2235667751.19157,19.2426630375366,17.5117347695044,6986.0,115.594264110817,3483.3,3220.0,6520.0,0.84105704,23677906220.3782,40.2191006175855,3170.94752564145,11161.7977093838,40543689851.2528,6575.33798140044,23884007820.7957,658637.510550986,24335.0,31321.0,101.039755915622,56.3511946729338,28772.92,3.67481034670624,-1.18217292677714,1.23781635808481,5525.09721194218,20069153158.9647,3169707.03316465,11513523378400.0,0.0,0.0,3198.54867220364,2.57569069341926,11618286652.063,0.0,2.5962051443105,0.0205144508912425,426950000.0,664370.544703419,2413234320500.0,207.71,77.5,5.0,14.7,13.0,6.0,16.2,CRI,1996,0.755
35.4000015259,9.42418162336116,7.21820224930414,100.0,40384.2782624251,-8.4617218071632,3.71160531774881,0.994480013847351,29733.2332893897,5.87830593946219,6.41329931604591,1214100.0,73127122.7104214,19995.5007379839,100.0,100.0,3.63512497988665,9.99073104542373,0.319559796378241,0.53052166915844,0.492645635524939,3.35706908272827,4.51962733602708,0.0,0.396587223007782,-4.67156578730388,6.93999471046675,941948557.089084,9.4082723739924,2.97892486481268,787.0,0.747181762254244,2395.5,13880.0,16450.0,0.673343541,10873196739.7085,70.2076408556477,14407.2232561021,28477.9608167873,18968440550.7174,17288.6726918026,11425642631.3658,11482.5569351134,12526.0,13313.0,0.698385137488426,18.1179653679654,1674.1,2.33471192487906,-0.352420714921379,1.24858157644654,23111.677998567,15284282115.869,17433.1378161655,11528934000.0,0.0,0.0,15139.22613332,0.0081795321584544,10011918444.1656,0.0,0.0147381105201602,0.00655857836170577,233749453.825101,12065.9632282561,7979499000.0,0.797,76.25,6.0,8.5,7.7,6.0,9.2,CYP,1996,0.609
22.2000007629,10.5550264534886,-0.137921582978208,100.0,32122.0498797418,13.9079792252057,7.456024557337,0.992150008678436,21674.7304863532,11.7708876477576,2.49652449210855,1393600.0,-720338540.591063,11164.8118118502,79.0404815673828,100.0,5.05090461032755,35.0589480466936,0.509892512523629,0.829295816251792,0.163938207959374,5.24157422806943,8.72249787372794,3.54261003086662,0.858079108818353,-6.12507563150324,12.1521860710768,15083071776.9624,22.3824999794999,8.75877472878111,18200.0,13.390934,4192.7,5980.0,14440.0,1.940378193,148904142268.435,38.1331744344009,6435.52956546212,23832.838828975,245841476235.035,14653.6203763834,151155625704.906,174693.737160382,3524.0,21724.0,12.101799,34.0900996505759,26341.42,2.12988014189172,4.38683273111739,4.26541664546846,14162.0812652243,146085281312.374,288083.720002276,2971653000000.0,0.28013921946682,0.00571416554682582,6532.83705470198,0.381607807153417,67387788632.9812,0.0161133174831878,0.690544156391868,0.00696964674161764,1435279128.15383,177335.168417296,1829255000000.0,27.1452,73.125,8.0,7.7,6.8,4.0,8.6,CZE,1996,0.632
6036.2998046875,9.6151157447377,2.66792891671115,100.0,75736.3153670006,-4.11650849142985,1.59663807521395,0.989539980888367,62727.9795649885,4.08921840185319,5.88601602757184,40118400.0,-63014674393.8425,22444.7823679723,100.0,100.0,2.20428658793592,50.663317056386,0.273995875182733,0.452145312876058,0.173351113538008,2.25217383396493,5.22496185415016,4.82139711743973,0.31059691154336,-0.681482561538499,10.8602336004331,500931894983.104,20.0593844007953,1.44972647330127,83237.0,0.966384,6282.0,30860.0,24020.0,3.054805234,1967823097695.02,22.8600276884323,30490.2457439972,39636.4857434084,3246816031105.21,24019.3435410224,1967540466893.8,23459.1950754315,236425.0,319662.0,0.976539,32.4626887049185,113324.0,0.624360056288723,0.514437284599765,0.80582289149001,34965.6844508481,2864208132590.55,28652.9945963021,2347105210000.0,0.0212782835606004,0.0119372151502248,30485.8665482279,0.0329016055605218,2497244606186.64,0.00822146216074132,0.074345216000164,6.64956807576789e-06,15591797828.854,23455.8257222065,1921380000000.0,0.7694,76.875,9.0,6.2,5.5,4.0,6.8,DEU,1996,0.606
172.1999969482,13.4149131719764,3.0489905806748,100.0,87923.0422370609,1.05413483160588,2.45501158600976,0.996200025081635,90224.2039189076,3.13146165087619,4.66144680178606,5892000.0,-5516058462.94043,33764.3761938524,100.0,100.0,1.76680725955736,37.8207213819986,0.310609991098729,0.579092807063804,0.366492321466828,7.26118110006918,4.65340420971944,3.88003433989026,0.272861998750391,1.64666303316365,13.7146519315518,26600342145.6533,14.1768424569235,2.12629802275579,41924.0,8.989856,6052.6,34770.0,23220.0,5.714987841,122203860599.579,37.0673836258126,34952.4049692967,44153.9304097675,232385403137.457,23682.9947881579,124645354111.689,202678.51069546,1681518.0,1723442.0,8.728955,13.0930002356823,5555.36,0.412212569270951,2.3194056984626,2.90009976874006,50262.2277721336,264533824169.595,298145.781723761,1569163312000.0,0.0,0.064426753313927,35650.7140860994,0.0154549879697882,187632346387.984,0.393271618840535,0.473153360124251,0.0,773444115.829278,206727.795771065,1088023687000.0,5.7987,81.875,6.0,6.2,5.5,6.0,6.9,DNK,1996,0.558
,15.6817210775768,8.63164195242506,69.8632061315061,10663.1400595269,14.1121304519281,3.58701713459537,,10726.2223203338,3.37918458045503,6.78404051519028,29500.0,7300000.0,3420.86345509597,96.2185134887695,85.265510559082,0.770907069272552,,0.282674667992227,0.415872791370553,5.27747101362642,20.3109488079126,4.33596015732539,13.6507936507937,0.650408977119706,-1.16601026757904,2.1786862000037,4141746163.23303,22.7048356936333,5.39929385038917,789.0,6.88415669319044,3835.6,2170.0,5030.0,0.074987053,40037490561.4284,34.8867097317245,2202.61527240634,7707.3981035457,61295110464.1484,5238.82842352732,41663160849.9764,28405.5873375339,12894.0,13683.0,5.74989083201415,37.703125646864,18214.38,0.735677376159411,4.19860256425039,5.97782511854092,3349.71729580343,26639507770.5256,102380.883326054,814210900822.758,0.0,0.0,2293.75524634537,0.0322391066459266,18241691854.1914,0.0,0.703394465376465,0.671155358730539,134200000.0,29580.9557834438,235250330659.208,12.8963,70.0,6.0,46.8,43.0,6.0,50.5,DOM,1996,0.685
16.0,,4.00000509943827,,,-19.0308746332023,-2.40261019002243,0.892350018024445,,-13.3000052473901,7.50000187189906,3494100.0,,,,,,11.2783254246563,0.408742277028526,0.449699236013803,1.87467392470908,0.389526170918537,3.51326617857192,0.653626416190568,1.00108258844419,,3.31774582494844,,,18.679075860175,322.0,26.6516110184019,1337.8,1520.0,6980.0,0.001738533,204143403915.4,29.7604483251847,1516.46561491707,8116.96272053819,237554318349.172,7377.69949168115,215918741291.835,83024.9759510948,81995.796875,82317.796875,11.902625922251,0.677739803672945,16142.0,0.575184045081196,2.29084762877585,4.09999846987672,3314.15795584321,96993488969.6794,313303.250432625,9169259814977.64,0.0,1.97254322774969,1603.93792062434,0.201542754648218,46941496779.8499,16.8190288461941,19.0171879362698,0.024073107677824,270000000.0,87813.9972162621,2570000007200.0,54.749,43.75,6.0,42.5,38.7,6.0,46.1,DZA,1996,0.649
