Country Code,Indicator Code,2018
ARB,AG.LND.FRST.K2,372532.7
ARB,NY.GDP.FRST.RT.ZS,0.066761435
ARB,NY.GDP.MKTP.KD,2.71028E+12
ARB,NY.GDP.MKTP.KN,
ARB,NY.GDP.MKTP.CN,
ARB,NY.GDP.MKTP.CD,2.77138E+12
ARB,NY.GDP.MKTP.KD.ZG,2.079469006
ARB,NY.GDP.PCAP.KD,6456.278325
ARB,NY.GDP.PCAP.KN,
ARB,NY.GDP.PCAP.CN,
ARB,NY.GDP.PCAP.CD,6601.825189
ARB,NY.GDP.PCAP.KD.ZG,0.160481766
ARB,NY.GDP.PCAP.PP.KD,14622.06583
ARB,NY.GDP.PCAP.PP.CD,14985.31584
ARB,SL.GDP.PCAP.EM.KD,50753.9819
ARB,NY.GDP.MKTP.PP.KD,6.13821E+12
ARB,NY.GDP.MKTP.PP.CD,6.29069E+12
ARB,NE.CON.GOVT.KD.ZG,4.506947381
ARB,NE.CON.GOVT.KD,
ARB,NY.GNP.MKTP.KD,2.72015E+12
ARB,NY.GNP.MKTP.KN,
ARB,NY.GNP.PCAP.KD,6479.782494
ARB,NY.GNP.PCAP.KN,
ARB,NY.GNP.PCAP.CN,
ARB,NY.GNP.MKTP.PC.CD,6609.295739
ARB,NY.GNP.PCAP.KD.ZG,-0.324423504
ARB,NY.GNP.PCAP.CD,6282.600569
ARB,NY.GNP.PCAP.PP.KD,15319.44866
ARB,NY.GNP.PCAP.PP.CD,14914.51367
ARB,NY.GNP.MKTP.PP.KD,6.43096E+12
ARB,NY.GNP.MKTP.PP.CD,6.26097E+12
ARB,NE.GDI.TOTL.KD.ZG,-2.840797549
ARB,NE.CON.PRVT.KD.ZG,1.913066886
ARB,SH.IMM.IDPT,85.93514228
ARB,SH.IMM.HEPB,85.95759743
ARB,SH.IMM.MEAS,84.58741924
ARB,NE.IMP.GNFS.KD.ZG,6.471265993
ARB,SH.HIV.INCD.ZS,0.076626747
ARB,SH.MLR.INCD.P3,13.70855325
ARB,SH.TBS.INCD,
ARB,IT.NET.USER.ZS,63.16672849
ARB,NV.IND.EMPL.KD,41923.1001
ARB,FP.CPI.TOTL.ZG,2.45814158
ARB,SL.ISV.IFRM.ZS,
ARB,SL.ISV.IFRM.FE.ZS,
ARB,SL.ISV.IFRM.MA.ZS,
ARB,VC.IHR.PSRC.P5,
ARB,VC.IHR.PSRC.FE.P5,
ARB,VC.IHR.PSRC.MA.P5,
ARB,IE.PPI.ENGY.CD,
ARB,IE.PPI.TRAN.CD,
ARB,IE.PPI.WATR.CD,
ARB,ER.H2O.FWST.ZS,
ARB,SE.ADT.LITR.FE.ZS,65.53031921
ARB,SE.ADT.LITR.MA.ZS,79.59879303
ARB,SE.ADT.LITR.ZS,72.86908722
ARB,SE.ADT.1524.LT.FM.ZS,0.94344002
ARB,SE.ADT.1524.LT.FE.ZS,80.35056305
ARB,SE.ADT.1524.LT.MA.ZS,85.16809082
ARB,SE.ADT.1524.LT.ZS,82.83087158
ARB,SE.SEC.CMPT.LO.FE.ZS,69.30822754
ARB,SE.SEC.CMPT.LO.MA.ZS,67.98251343
ARB,SE.SEC.CMPT.LO.ZS,68.63253784
ARB,EN.MAM.THRD.NO,248
ARB,NV.IND.MANF.ZS,13.19929507
ARB,NV.IND.MANF.CD,3.1972E+11
ARB,ER.MRN.PTMR.ZS,1.948800643
ARB,SH.STA.MMRT,
ARB,NV.MNF.TECH.ZS.UN,
ARB,TG.VAL.TOTL.GD.ZS,71.54968115
ARB,IQ.SCI.MTHD,
ARB,NY.GDP.MINR.RT.ZS,0.121370662
ARB,SH.STA.TRAF.P5,20.12876925
ARB,SH.DYN.NCOM.ZS,22.41709832
ARB,SH.DYN.NCOM.FE.ZS,19.77453128
ARB,SH.DYN.NCOM.MA.ZS,24.81043196
ARB,SH.STA.AIRP.P5,
ARB,SH.STA.AIRP.FE.P5,
ARB,SH.STA.AIRP.MA.P5,
ARB,SH.STA.POIS.P5,0.861332293
ARB,SH.STA.POIS.P5.FE,0.701027637
ARB,SH.STA.POIS.P5.MA,1.02439973
ARB,SH.STA.WASH.P5,
ARB,SH.DYN.NMRT,16.98432633
ARB,SH.DYN.MORT,35.35389557
ARB,SH.DYN.MORT.FE,32.73908928
ARB,SH.DYN.MORT.MA,37.82240687
ARB,SI.POV.MDIM,
ARB,SI.POV.MDIM.17,
ARB,SI.POV.MDIM.FE,
ARB,SI.POV.MDIM.HH,
ARB,SI.POV.MDIM.MA,
ARB,SI.POV.MDIM.XQ,
ARB,SI.POV.MDIM.17.XQ,
ARB,SI.POV.MDIM.IT,
ARB,NY.GDP.NGAS.RT.ZS,1.115310726
ARB,DT.ODA.ALLD.CD,
ARB,DT.ODA.ODAT.KD,
ARB,DT.ODA.ODAT.CD,
ARB,DT.ODA.ODAT.CD1,33835430511
ARB,IC.BUS.NDNS.ZS,
ARB,SG.NOD.CONS,
ARB,SH.UHC.OOPC.10.TO,
ARB,SH.UHC.OOPC.25.TO,
ARB,SH.MED.NUMW.P3,2.155536833
ARB,NY.GDP.PETR.RT.ZS,21.54537999
ARB,SE.PRM.OENR.ZS,
ARB,SE.PRM.OENR.FE.ZS,
ARB,SE.PRM.OENR.MA.ZS,
ARB,IP.PAT.NRES,9589
ARB,IP.PAT.RESD,3807
ARB,SH.STA.ODFC.ZS,
ARB,SH.STA.ODFC.RU.ZS,
ARB,SH.STA.ODFC.UR.ZS,
ARB,SH.H2O.BASW.ZS,
ARB,SH.H2O.BASW.RU.ZS,
ARB,SH.H2O.BASW.UR.ZS,
ARB,SH.STA.BASS.ZS,
ARB,SH.STA.BASS.RU.ZS,
ARB,SH.STA.BASS.UR.ZS,
ARB,SH.H2O.SMDW.ZS,
ARB,SH.H2O.SMDW.RU.ZS,
ARB,SH.H2O.SMDW.UR.ZS,
ARB,SH.STA.SMSS.ZS,
ARB,SH.STA.SMSS.RU.ZS,
ARB,SH.STA.SMSS.UR.ZS,
ARB,SH.STA.HYGN.ZS,
ARB,SH.STA.HYGN.RU.ZS,
ARB,SH.STA.HYGN.UR.ZS,
ARB,IQ.SCI.PRDC,
ARB,BX.TRF.PWKR.DT.GD.ZS,2.596099069
ARB,SH.MED.PHYS.ZS,
ARB,EN.HPT.THRD.NO,415
ARB,EN.ATM.PM25.MC.M3,
ARB,EN.ATM.PM25.MC.ZS,
ARB,EN.ATM.PM25.MC.T1.ZS,
ARB,EN.ATM.PM25.MC.T2.ZS,
ARB,EN.ATM.PM25.MC.T3.ZS,
ARB,EN.POP.SLUM.UR.ZS,31.05418983
ARB,BN.KLT.PTXL.CD,
ARB,SI.POV.DDAY,
ARB,SI.POV.NAHC,
ARB,PA.NUS.PPP,
ARB,PA.NUS.PRVT.PP,
ARB,SE.PRE.DURS,3
ARB,SH.ANM.ALLW.ZS,33.04800397
ARB,SH.PRV.SMOK.FE,2.944986536
ARB,SH.PRV.SMOK.MA,36.91007466
ARB,SH.HIV.1524.FE.ZS,0.100908031
ARB,SH.HIV.1524.MA.ZS,0.101038569
ARB,SH.DYN.AIDS.ZS,0.118940182
ARB,SN.ITK.MSFI.ZS,
ARB,SH.STA.OWGH.ZS,
ARB,SH.STA.OWGH.FE.ZS,
ARB,SH.STA.OWGH.MA.ZS,
ARB,SN.ITK.SVFI.ZS,
ARB,SH.SVR.WAST.ZS,
ARB,SH.SVR.WAST.FE.ZS,
ARB,SH.SVR.WAST.MA.ZS,
ARB,SH.STA.STNT.ZS,
ARB,SH.STA.STNT.FE.ZS,
ARB,SH.STA.STNT.MA.ZS,
ARB,SN.ITK.DEFC.ZS,7.630623639
ARB,SH.STA.MALN.ZS,
ARB,SH.STA.MALN.FE.ZS,
ARB,SH.STA.MALN.MA.ZS,
ARB,SH.STA.WAST.ZS,
ARB,SH.STA.WAST.FE.ZS,
ARB,SH.STA.WAST.MA.ZS,
ARB,SE.PRM.CMPT.FE.ZS,83.33918762
ARB,SE.PRM.CMPT.MA.ZS,86.49443054
ARB,SE.PRM.CMPT.ZS,84.95223236
ARB,SE.PRM.DURS,6
ARB,GF.XPD.BUDG.ZS,
ARB,SI.DST.50MD,
ARB,SH.UHC.OOPC.10.ZS,
ARB,SH.UHC.OOPC.25.ZS,
ARB,SG.GEN.PARL.ZS,19.06077348
ARB,SG.TIM.UWRK.FE,
ARB,SG.TIM.UWRK.MA,
ARB,SG.VAW.1549.ZS,
ARB,SE.SEC.ENRL.LO.TC.ZS,16.02797
ARB,SE.PRE.ENRL.TC.ZS,21.16757
ARB,SE.PRM.ENRL.TC.ZS,20.78495
ARB,SE.SEC.ENRL.TC.ZS,14.49976
ARB,SE.TER.ENRL.TC.ZS,
ARB,SE.SEC.ENRL.UP.TC.ZS,12.62595
ARB,IS.RRS.GOOD.MT.K6,
ARB,IS.RRS.PASG.KM,
